pass_rich_shubert2_step0_poor3rich7
eval_cnt worst_rich_fitness new_rich_fitness
12 -11.112686031413627 -20.52495091424494
33 -1.9527451956975852 -9.875781320798104
43 -2.775247435901968 -12.345935756483811
73 -8.962159565362047 -10.225982978949256
92 -10.33689782031508 -11.958106253237368
143 -14.235676773085226 -19.38455083217061
183 -15.193467459060324 -15.258225321674699
253 -15.748296542176778 -16.665928738363387
482 -23.123294151793427 -51.241866573218374
483 -23.123294151793427 -51.64668886115673
828 -24.77981740764246 -42.006717500424486
1138 -37.65607037640141 -78.78448536824895
1966 -46.508610531134174 -53.68878857587668
3530 -52.050402184286305 -70.74025141405299
3619 -52.553400422669775 -106.25888721497851
3943 -54.40486543672597 -165.2661927510132
6223 -79.41091316822789 -173.0224040707472
6242 -79.41091319053699 -160.8842302028714
6261 -79.41091322189693 -155.01154619110514
9994 -79.41091322254272 -175.3229211996279
10155 -123.57677085831675 -158.44600876910695
11084 -123.57677085893617 -171.0928615413145
11528 -186.5838187123016 -186.64037671536892
11578 -186.64037671536892 -186.64522450716677
11628 -186.6731257486045 -186.70674912461084
11658 -186.70674912461084 -186.7105169239991

22 5.592973455241628 3.461081434578489
33 3.461081434578489 1.7218168881455849
43 1.7218168881455849 -2.8603594247712856
73 -1.197457975289288 -4.283668574885574
81 -2.8603594247712856 -11.077595314778744
83 -2.8603594247712856 -2.9206326989664007
92 -6.445386060504751 -9.359260409641188
143 -7.1315280413862245 -7.224578711549434
334 -7.6409347886745405 -8.707031276888797
374 -9.492829564176025 -10.886901835871296
825 -10.962688346188243 -27.580094224785118
858 -10.963879303602429 -13.822605208194894
1027 -14.290342077311358 -23.146467358489115
1180 -16.835177836085315 -23.0633195691829
1592 -22.115255467890503 -27.026886901518772
1833 -23.10240110056506 -32.83693581508338
2268 -24.920435580847514 -27.07888680607803
2942 -30.7144838984587 -36.572539071810496
3387 -30.78075323225814 -47.79263965432616
3740 -32.77093644702471 -34.58162591481693
3779 -37.002460009901846 -63.47858449098751
4120 -37.66934793866619 -164.58409519636572
4121 -37.66934793866619 -184.19061194478996
4272 -46.511314268790805 -57.907419373648295
4332 -49.51858425629038 -166.35508697554343
5140 -49.51858428150159 -50.12759283566763
5382 -77.31582229957718 -110.45721171060865
6470 -79.41091321260672 -135.76267296897404
6521 -123.5767707404522 -146.20976871201074
8952 -123.5767708546505 -172.33479785687555
9830 -123.5767708560977 -179.0614946374164
10122 -179.0614946374164 -184.815298909829

31 -0.0051036809549801785 -34.83652294498194
73 -3.275544529294801 -3.4088246786816927
151 -6.628062469993124 -42.84445749893143
152 -6.628062469993124 -7.373088153564703
343 -16.834617018813642 -29.970797000228384
445 -37.1502972040761 -39.22137457058961
1322 -37.65607010969138 -65.99879890650227
1806 -39.588744382564215 -50.1156651596485
2409 -46.511314213238926 -92.52213832160439
3195 -49.518584260805895 -64.7218205682388
3237 -49.51858426080601 -55.59872237360692
4862 -52.05040218937837 -154.2929942859461
5051 -54.40486537796715 -126.37412977022025
5657 -79.41091321463085 -85.10873377815483
6384 -79.41091321767466 -97.87315007924846
6574 -117.57391634454196 -148.19045883288854
8732 -123.5767708377218 -147.08359415992143
9690 -123.57677085765862 -178.44788301783768
9762 -178.44788301783768 -178.8309304655677
9770 -178.8309304655677 -186.6991996448553

11 4.8633820947347015 -0.870070466400658
12 4.8633820947347015 -17.416240914852963
13 4.8633820947347015 -4.502593507856322
73 -6.7071134428115755 -10.484517130815881
121 -7.010890520933685 -22.131660789272516
254 -10.043553707174064 -10.434800486361747
304 -10.434800486361747 -39.263561120009655
596 -13.669367566754293 -22.487080295783986
625 -21.44187571778157 -25.588091335730738
664 -24.876812370647613 -25.183416205863857
895 -30.71922163383222 -41.89668802581
896 -30.71922163383222 -42.666492906083015
1028 -30.763692944882543 -46.03982517805987
1370 -37.281345045082226 -39.429825100553025
1755 -49.5140990938017 -49.577620239926034
2095 -52.05039843567803 -52.63720709848014
2288 -52.05040176456789 -53.21723635412447
2318 -52.55340029896645 -54.815487700200336
2591 -52.55340038539726 -70.39129511194004
4213 -54.40486537532243 -84.63326715714535
5433 -54.404865427094975 -171.7493952234846
6371 -79.41091319904385 -119.57304273234715
6784 -79.41091320681272 -101.55249215751857
8529 -79.41091322005784 -81.45747942471544
8590 -81.45747942471544 -108.12019696077499
8609 -123.5767708361479 -149.0704915953278
8610 -123.5767708361479 -158.68815315261247
9004 -162.0689533171581 -176.88513889459614
9024 -176.88513889459614 -179.26773516591894
9054 -179.26773516591894 -179.9968293789097

11 7.905484109758664 -6.1263706424999445
12 7.905484109758664 -22.28641243340865
13 7.905484109758664 -9.071585579319239
32 -0.26318883660086456 -2.138846540089767
42 -2.138846540089767 -6.525459254384169
52 -6.1263706424999445 -7.6212460606747845
53 -6.1263706424999445 -8.254922441371491
63 -7.691303586358439 -7.827500208658844
113 -7.827500208658844 -8.717232367156514
173 -9.061757889604172 -12.55727125625856
746 -9.53298934335153 -12.05075428750067
917 -10.496392114515196 -10.512168168103194
987 -10.512168168103194 -19.596520713945402
1107 -12.958748157806559 -51.39510713307994
1108 -12.958748157806559 -26.319226166768587
1321 -13.795584506726264 -15.702844930171304
1371 -15.702844930171304 -15.715146187430413
1440 -15.975147748323463 -16.983283560774847
2217 -22.135435385557667 -25.674018603474764
2388 -37.68111850176457 -40.538018976824816
2528 -38.29597284777591 -41.75404439489256
2872 -39.588744496579416 -45.9554890439184
3083 -51.57154092089079 -51.63288842427169
3103 -51.63288842427169 -51.74936692726772
3203 -51.75185473231468 -51.94521070892372
3324 -51.94572019787352 -51.99322351135543
3373 -51.99322351135543 -73.74537061987296
3959 -52.05029124891592 -61.33971275434047
4018 -52.05040217106384 -80.3502287388829
4392 -52.553400440668334 -58.01132775064244
4844 -54.40486543419459 -62.767097014819264
5177 -54.40486543905857 -180.7313115045928
6235 -79.41091316954767 -142.0524391440453
6579 -79.41091318088641 -109.64586976283508
7062 -79.41091320450515 -124.41811079307287
7143 -123.37418947023349 -129.6168268558976
7163 -123.57677066641789 -124.74534256987876
7747 -123.57677084626026 -151.68047062792138

21 6.578671325066634 4.94401919832406
23 6.578671325066634 4.456704226545444
33 4.456704226545444 1.6226055328822355
43 1.6226055328822355 -5.860525064161937
53 0.4647891684609909 -1.1529210357343556
73 -1.1529210357343556 -5.59987024511367
81 -4.993175403938663 -12.750005120556475
93 -6.276028404607353 -12.41393756530168
211 -10.29608479645378 -94.1468105708012
254 -10.29608479645378 -17.05853987282043
314 -14.362355824026231 -15.897839133030097
384 -15.77768287127577 -15.98837908908674
432 -16.00254315866291 -29.84197240150193
433 -16.00254315866291 -37.37789130567054
505 -16.152317105373548 -21.164955009717488
1301 -16.833616141758164 -20.243875913287596
