pass_rich_rastrigin10_step1_poor7rich3
eval_cnt worst_rich_fitness new_rich_fitness
11 202.02663746207247 114.28898823215779
12 202.02663746207247 178.86934331757234
13 202.02663746207247 165.53944222557314
14 202.02663746207247 173.73348968310188
15 202.02663746207247 200.61518083711368
16 202.02663746207247 174.13766469521045
17 202.02663746207247 115.55971217513634
46 164.36746069499048 158.49339368565774
67 158.49339368565774 151.98967598065914
77 151.98967598065914 150.87441977001595
117 136.38868321623494 135.56055390075124
147 131.95616113314327 124.96842717308937
438 102.55340567871475 97.86316982383227
469 97.86316982383227 88.90906967463938
842 76.20345892300857 74.65880645235303
922 67.96272212013704 67.77792438964664
1043 65.1236187071005 57.714738516977235
1183 52.327399114989035 49.544408194327396
1484 51.39200051284299 43.718987854573506
1839 41.95001868157351 37.91436241771384
1979 40.343533748470435 33.336197019884025
3120 34.02301212517719 25.812956288936803

16 156.1212375440724 136.93660978598453
17 156.1212375440724 105.34994320835798
47 154.9783109472721 154.6933354680637
57 153.35613135587633 150.50711313372003
137 132.8944887229227 122.54188022430576
157 122.54188022430576 120.5055202511502
368 96.20385592652826 94.433307929662
413 89.82678170616322 65.97578339815934
811 50.037731215861136 46.54483172458179
850 43.95713279839958 43.22398810883683
1159 37.13379811240011 18.41026616561824
1923 14.656777064204704 12.493019751615876
2463 12.195775752803812 11.364897899060125
2987 10.449695217928621 9.502669915769957
3521 8.76984034929454 7.682646564701415
3692 8.458932016781517 8.368330262174013
3792 8.213323938672175 8.192543752157732
4225 8.083092755511302 8.071146612192251
4790 6.8801728131076345 6.316170809201822
4880 6.316170809201822 6.292566611822224
4890 6.292566611822224 5.912119031076742
5021 5.75905011246779 5.597903672239568
5152 5.592073212055126 5.528852143381343
5273 5.1950741696256415 4.611437164341822

47 156.41989180051138 156.03700917974166
77 149.47652147316396 144.57848256642313
87 144.57848256642313 142.46675989832386
97 142.46675989832386 132.15800431972448
107 138.31763197568574 125.19925831837054
298 108.63881008772753 105.03085633716505
308 105.03085633716505 100.30736571975545
487 80.53795535627212 77.47433746134158
599 73.82509484959085 73.60278721163
740 63.09492179989632 46.71247137053793
850 40.01033362101777 38.4267447804468
1162 35.78706547058664 35.24979281469491
1201 35.24979281469491 34.23538444475466
1565 31.832035934654755 30.268711057979644
1643 30.268711057979644 27.79328290166272
1655 27.79328290166272 26.00287060228436

14 187.40927951508908 187.23576835314668
15 187.40927951508908 123.7725370093585
24 187.23576835314668 183.92155419898987
27 187.23576835314668 187.12604392280917
36 183.92155419898987 174.26578699316468
47 174.26578699316468 163.74003458219738
57 163.74003458219738 157.86323256439078
97 145.16724439704677 144.25973573160746
358 108.995829273321 108.40806534127503
368 108.40806534127503 103.74672766848764
389 103.74672766848764 101.47091998910089
570 82.18091126861749 80.49310436528685
691 75.06977449382703 68.52335575854283
891 66.7869628837339 66.67986544035313
901 66.67986544035313 51.957622036548244
922 51.957622036548244 48.954618065072914
932 45.91869096873086 42.26486936980077
1153 33.75889212783687 32.17719431727025
1310 31.41876439950643 31.125714586787552

11 231.5383189299242 183.84146385086052
12 231.5383189299242 181.5976915567167
13 231.5383189299242 146.33822681701008
14 231.5383189299242 203.68107296893794
15 231.5383189299242 173.20495208830883
16 231.5383189299242 153.59908426317384
17 231.5383189299242 196.86257409312242
26 173.20495208830883 166.37987334608076
37 164.94536701914302 154.17418762640818
96 146.33822681701008 139.35609154684622
147 135.73546112602247 130.37583297867968
197 124.98558585798222 117.31366368894604
207 120.31646984036348 117.59035092590635
217 118.20698352160858 107.74571725551773
227 116.73768798724983 107.94363954824081
478 104.0178651673252 89.17570235000424
479 104.0178651673252 102.48740427893473
761 75.74101603552718 75.49905279613918
972 62.516368955713645 54.21361107320508
1042 61.649635783912984 56.698976806700635
1111 56.698976806700635 55.9222270752474
1291 36.648452318562946 33.951089541839494
1313 33.951089541839494 32.0007938181148
1521 27.931562558255465 27.751869402952053
1534 27.751869402952053 26.989947950413864
1583 26.890843144061066 25.322903254474653
1624 25.322903254474653 25.247703203907975

12 222.9583042340735 181.8161021975658
13 222.9583042340735 194.43290390929667
14 222.9583042340735 207.82378217070556
15 222.9583042340735 173.42873438180493
16 222.9583042340735 165.87531692571068
87 169.59304535273412 159.0053028109521
107 159.0053028109521 158.01134009319853
187 141.701024824247 135.1080106297269
197 141.6534532550566 140.91036502355382
217 139.77495982261223 136.3802956089433
245 135.40655371256724 135.03475229722991
256 135.03475229722991 133.61815056966535
257 135.03475229722991 134.9997445076556
267 128.18761487752903 127.72931396038797
418 114.10643351579292 109.8465003836196
579 105.63338332188992 99.53413523441174
