pass_rich_shubert2_step1_poor1rich9
eval_cnt worst_rich_fitness new_rich_fitness
31 6.998784119624156 5.335777884505507
41 5.335777884505507 3.528171686205096
141 -6.132667259630267 -7.904430618742056
595 -10.503043023455243 -11.098084629265292
715 -12.929140192998785 -163.56519199919921
716 -12.929140192998785 -160.47405652446943
1220 -16.28609827204783 -23.377462764081077
1502 -16.286099540268438 -19.645383203101844
2036 -24.937013175031872 -37.31140885840673
2267 -37.64039883273384 -168.13657424781957
2268 -37.64039883273384 -151.47844827619733
4235 -52.05040216364729 -175.73257570990225
6081 -52.05040218691357 -99.69092736490444
7947 -52.553400441608844 -56.327473773813736
8067 -52.553400442014976 -155.38775943003284
8068 -52.553400442014976 -147.6899641779541
9026 -52.553400443089494 -61.82445189165926
13001 -79.41091321639873 -88.11735592481442
13818 -123.57677082714308 -159.12800836638107
15341 -123.57677084979767 -158.1874282889489
17651 -123.57677085360636 -169.70869517242886
18619 -123.57677085883574 -163.46159688370273

11 7.973936671005896 0.049467869523461536
182 -3.870786238644847 -14.9967584493193
424 -7.681141248329414 -11.52479741952237
544 -7.711890696502504 -12.660477808613553
545 -7.711890696502504 -11.613217574727237
1432 -9.121708041690168 -10.423300394467667
1552 -10.503443008889054 -177.71592486335473
1553 -10.503443008889054 -179.08093750280557
1784 -12.961345247890142 -41.02256189426973
1785 -12.961345247890142 -42.111513664138435
2016 -16.28609956034771 -16.54350129376091
2017 -16.28609956034771 -17.432661204029497
2592 -24.920435579538033 -25.12612684328875
3621 -30.78075323623539 -31.103740368280484
4337 -32.64192815186326 -33.27349345139026
4457 -37.64324624026017 -58.23236445054923
4458 -37.64324624026017 -50.11638134538319
4689 -37.68112025843868 -71.669820606192
4690 -37.68112025843868 -72.18914591292196
4740 -37.681120259271594 -186.73090593028118
5708 -46.51131426766872 -80.19899640915466
6333 -46.51131427091682 -80.59387140043354
7725 -52.05040218154706 -78.79258326398488
8764 -79.13351959517667 -97.57514441910173
8884 -79.41091321139864 -119.92567988484431
8885 -79.41091321139864 -128.31786036194669
11286 -79.41091321580679 -103.5744489756691
12516 -79.41091322124294 -82.35187272210126
14888 -79.41091322164151 -143.8908341038525
16936 -123.5767708538733 -151.40982249549816
20387 -123.57677085505101 -137.24624661942676
21284 -123.57677085612436 -148.86037675308984
21285 -123.57677085612436 -185.59849706468128
28701 -123.57677085827613 -132.7597336661066

11 0.6461301700521471 -0.6908839640143816
21 9.072819956806075 -14.618706493786178
404 -7.971421196012642 -8.75962094191273
595 -9.51899632018115 -176.8063928376423
847 -9.764824996186299 -9.938786742590986
1189 -10.125089249855058 -22.315998988877826
1260 -10.1405402192133 -178.28878854882035
1532 -10.97855882357949 -11.869642009093385
1985 -16.83587457703764 -37.54487696075783
1986 -16.83587457703764 -40.910048376153426
2520 -24.642624292461278 -30.02252573202034
3034 -37.65380930861303 -38.52385698526754
3265 -37.67759070905515 -39.550096121128156
3266 -37.67759070905515 -39.30193454412524
3356 -39.47497228169369 -186.73081975362913
4859 -39.58874449799646 -107.12888655156475
6372 -49.51858429625662 -49.93608240631332
6775 -51.97408868359401 -53.79717733889942
7148 -52.05040218363188 -56.86509039479376
7268 -52.55340043665919 -100.2496056915717
7269 -52.55340043665919 -100.73846000536336
9488 -79.41091302580155 -102.69505381760268
12050 -79.41091321420272 -79.937010252364
12061 -79.41091321420272 -117.07257922092651
16147 -123.57677082949205 -178.4220191266235
17499 -123.57677084320675 -142.24031333433882
18104 -123.57677084817666 -172.078513324398

11 5.379914922400222 -6.59152428551856
131 -2.2635251143497297 -136.37252760606924
132 -2.2635251143497297 -102.9568998977624
474 -7.71264494090684 -8.078864757914776
555 -7.713562359498931 -8.47209877114311
897 -7.98875872860123 -10.676461847993746
898 -7.98875872860123 -25.455469121255252
1351 -10.503387035794331 -31.51020904568099
1352 -10.503387035794331 -27.656648211331408
1735 -10.503443037462945 -13.579553329270162
1855 -12.964819941518115 -24.19727086069837
1856 -12.964819941518115 -23.0498913479325
2309 -13.803082922973221 -14.121968716907615
2531 -13.803082922974612 -13.91194048349635
2532 -13.803082922974612 -28.900052001472293
3540 -24.92043557750501 -36.67650529213371
3591 -24.920435577505064 -33.973336110108924
4004 -30.780753233472012 -32.68686303845071
4427 -37.46543606028622 -49.15226097005034
5153 -37.68098441683683 -63.989963576084
6050 -37.68112026298634 -180.20784599531996
6051 -37.68112026298634 -121.1150748715437
6656 -39.5887444986692 -163.84541928079173
7917 -46.511314273094236 -157.17887593286554
10005 -46.511314273294666 -88.60817562919374
11104 -52.05040218759417 -88.95252174423511
11618 -52.05040219022008 -56.5301977179308
11749 -78.49448006399737 -83.40497665193206
12213 -123.39079508605964 -136.34828619979285
14109 -123.57677083436724 -151.79835574199248
15371 -123.57677084270887 -184.02014169345773

61 -0.18791902065890062 -4.061950303742066
71 -1.5637891000950277 -1.7292035734247535
81 -4.061950303742066 -5.935699828970788
201 -7.717831915685664 -9.41770767574979
202 -7.717831915685664 -8.667229632527745
484 -9.499496365654489 -14.277819879599134
927 -9.538834676749985 -10.723357906335062
1007 -10.496460234610065 -46.407223610686465
1349 -12.964819959851074 -20.297045331229796
1460 -12.964819959851223 -15.73565256981124
1461 -12.964819959851223 -17.85817288672947
1581 -13.803082687219872 -29.359277248109713
1582 -13.803082687219872 -28.269116289578633
1813 -16.286099533935488 -24.311789700016064
1814 -16.286099533935488 -36.159969918402226
2045 -16.835875584103622 -26.27008826288308
2046 -16.835875584103622 -26.847929249725926
2277 -24.920416051289415 -25.57534839531027
2318 -24.9204184156816 -26.431144809368558
2771 -24.937013328680923 -36.305335914139896
2772 -24.937013328680923 -43.38846463797344
3125 -37.43143771020747 -43.848893407186125
