pass_rich_rastrigin30_step1_poor7rich3
eval_cnt worst_rich_fitness new_rich_fitness
11 547.1291127849904 452.6838444363009
12 547.1291127849904 528.3129751095838
13 547.1291127849904 473.2199983321972
14 547.1291127849904 542.1095741817138
17 547.1291127849904 469.43560645698903
148 417.5336389255504 405.84458778308675
380 364.37813336718455 358.4927276525395
399 358.4927276525395 335.66613954203234
419 335.66613954203234 331.4934679919625
430 331.4934679919625 329.44131987398515
539 314.3353367556468 301.6799805334029
689 285.38792401199976 280.5241001708586
690 285.38792401199976 254.01328312567753
691 285.38792401199976 264.3478257009763
700 264.3478257009763 257.90087318593817
852 226.56447429369524 197.55407227090583
862 216.64646146677177 213.21565768894493
1204 177.97294985854222 177.03876462452172
1265 166.51020996251629 162.17170610224173
1275 162.17170610224173 159.4362666483892
1486 142.14234942011564 135.76932762689472
1515 135.76932762689472 132.30479577356763
1624 132.30479577356763 130.04558461391295
1631 130.04558461391295 125.09855047827509
1644 129.44356563730702 115.52631640129295
1651 125.09855047827509 112.69196783774592
1655 125.09855047827509 124.26510858306253
1665 115.52631640129295 108.81757424847027
1666 115.52631640129295 99.54162164232389
1686 108.81757424847027 101.2045349630437
1725 101.2045349630437 100.59756370943663
1736 100.59756370943663 100.51008847868368
1823 97.98478592180703 95.52556419924639
1855 97.36889130973609 94.92686637519279
1895 95.52556419924639 85.60131491235859
1934 94.80481642530154 91.31511922635161
1943 93.2011761305788 89.6846849554762
1956 91.31511922635161 90.81108527270084
2024 89.6846849554762 86.35189968810874
2073 86.35189968810874 82.450871306463
2174 85.7892524706694 84.51688729749637
2192 84.51688729749637 81.15042118654574
2202 84.07977927109596 81.31174910222197
2232 81.31174910222197 76.41218169464716
2315 81.15042118654574 77.66077447187928
2345 75.76370363552411 74.55486887648769
2356 74.55486887648769 70.33774538394667
2485 74.07468590566285 73.83177730488131
2487 74.07468590566285 73.3023756583811
2494 73.3023756583811 70.49537041461932
2496 73.3023756583811 67.61350026187708
2565 70.04743621650707 68.24753718463865
2634 67.40882364870808 65.58451402480162
2635 67.40882364870808 66.50471560157996
2637 67.40882364870808 61.83519893324802
2646 65.58451402480162 64.24288096599861
2647 65.58451402480162 61.119265765192694
2657 61.83519893324802 61.59368755916125
2666 61.59368755916125 60.97440685454387
2667 61.59368755916125 60.037890221043455
2676 61.01957138912218 61.01736439235006
2686 61.01736439235006 54.53194751603888
2687 61.01736439235006 58.199799077735065
2707 59.96622800959588 59.14153156032006
2727 59.14153156032006 57.43445344776606
2737 57.43445344776606 55.65900015606499
2757 57.34621686190883 56.534393506928126
2787 56.534393506928126 55.9169138419777
2908 54.259672044870484 51.84975259247142
2926 51.84975259247142 51.79192158334956
2937 51.79192158334956 51.37382048711038
2938 51.79192158334956 48.76567039446809
2948 48.77174420247712 48.33349779634207
2957 48.5247931114107 47.135591624600664
2958 48.5247931114107 47.70480331902104
2967 47.70480331902104 47.155062792994585
2968 47.70480331902104 45.91276192418081
2977 47.155062792994585 45.932727601870994
2998 46.5355227948576 45.47586679693208
3008 45.932727601870994 45.85941264802565
3098 45.470449575390376 45.37106993095799
3137 45.37106993095799 45.18769827530406
3257 45.187698270882294 44.70816361338916
3259 45.187698270882294 44.138415890881674
3269 44.138415890881674 44.047117593803904
3278 44.047117593803904 43.78029572717878
3279 44.047117593803904 43.10935998181952
3297 43.45610315509015 42.68887033185541
3298 43.45610315509015 42.85932155150624
3319 42.68887033185541 41.79333799609799
3328 42.43391436315932 41.68866736960399
3339 41.79333799609799 40.70786539135099
3349 41.392261431053726 41.1511796081503
3377 41.1511796081503 41.063039661751134
3379 41.1511796081503 40.790001412344225
3387 40.790001412344225 40.08260993546105
3389 40.790001412344225 40.00503067828981
3398 40.08260993546105 39.841155900040064
3399 40.08260993546105 40.046298933718106
3409 40.00503067828981 39.10991121831432
3419 39.841155900040064 39.18839801690632
3429 39.18839801690632 39.07765614478711
