pass_rich_rastrigin10_step0_poor10rich0
eval_cnt worst_rich_fitness new_rich_fitness
11 189.820560906427 121.87087134683229
13 189.820560906427 151.94615344534338
14 189.820560906427 168.02284128260305
16 189.820560906427 177.62360443421326
17 189.820560906427 137.75059891945747
18 189.820560906427 172.10682745668225
19 189.820560906427 157.17343494907408
119 112.98065360487728 106.88206947914009
128 106.88206947914009 106.85112087535543
139 94.27114034160408 91.1064638510687
149 91.1064638510687 83.06453705314553
340 55.48763026380911 53.34847366702733
420 53.34847366702733 47.76002496441216
640 38.43146466190257 36.04669447929821
651 36.04669447929821 33.56888541858126
670 33.56888541858126 31.62873280364525
720 31.62873280364525 30.232843226000185
852 27.29405023382415 23.546699766286252
1046 23.546699766286252 19.438237406564923
1050 23.546699766286252 22.359125595274463
1073 19.438237406564923 18.629430698936105
1088 18.629430698936105 17.13572754434564
1133 17.13572754434564 17.127836139903366

13 186.09869304444578 182.19104792895405
14 186.09869304444578 174.9904552723652
16 186.09869304444578 157.59210438628617
17 186.09869304444578 108.66464758337177
18 186.09869304444578 169.202245815616
19 186.09869304444578 169.61917746718476
220 79.82129863772671 73.9658973228802
290 70.82684276229186 70.3711878416064
318 70.3711878416064 62.36584415058737
320 70.3711878416064 68.00869379756392
400 62.36584415058737 52.93621186334542
419 52.93621186334542 47.43442486435156
621 46.76951163349321 43.5528000148942
626 43.5528000148942 43.50089746371091
631 43.5528000148942 36.47520038644156
665 36.47520038644156 33.5865296617102
681 33.5865296617102 32.58866331153277
690 32.58866331153277 29.43883304845744
694 29.43883304845744 18.06004817995381
720 18.06004817995381 16.7738275774591
728 16.7738275774591 14.019106368312166
801 14.019106368312166 13.60119340331373

14 161.36391649437851 157.47605028531217
17 161.36391649437851 134.61481252199607
18 161.36391649437851 128.71291505570065
210 93.15464751271226 83.63228671866119
249 77.8188207217429 75.50289769656379
320 66.10236853198623 65.6723317508572
329 65.6723317508572 61.83978382043976
410 60.585052682211455 58.259559498875156
430 49.63793201403704 42.40873145520742
551 24.17218712008564 20.3781012517871
659 18.62839858999334 16.483359877742913
751 16.483359877742913 15.977773211471302
800 15.977773211471302 15.899419310003509
811 15.899419310003509 15.328945920709756
848 15.328945920709756 13.854063003662972
919 13.854063003662972 9.861228734619914

14 191.1701981220441 178.55249208720033
15 191.1701981220441 119.57882963212973
17 191.1701981220441 180.33102577566547
19 191.1701981220441 163.85526036709055
271 90.00300240417857 89.34648705497453
281 89.34648705497453 79.40157202798756
350 79.40157202798756 70.83805616898724
439 60.356509361496016 51.736756345664965
450 51.736756345664965 51.10904186142813
521 42.68639870526121 37.56760930000958
580 35.79977161415917 33.809260954636784
587 33.809260954636784 23.18948123044011
721 23.18948123044011 20.601049731259536
752 20.601049731259536 18.794721178780847

11 223.74822811301505 173.28002061771537
12 223.74822811301505 171.74797700165425
13 223.74822811301505 145.76910982622687
14 223.74822811301505 205.9961763543965
15 223.74822811301505 164.68124171519963
16 223.74822811301505 146.68988206360856
17 223.74822811301505 177.9154938027801
19 223.74822811301505 170.48872118484934
47 145.76910982622687 141.36047726997117
49 145.76910982622687 142.4560048419222
57 141.36047726997117 123.70418575471186
59 141.36047726997117 140.23415695700731
79 123.70418575471186 117.03950004663022
88 117.03950004663022 115.52431436759088
98 115.52431436759088 114.50501185478467
240 80.36203111148231 76.68068117543163
381 75.00143607446098 65.84030831335002
459 61.52662201702739 58.133007662048364
460 61.52662201702739 59.424072340900366
540 58.133007662048364 57.83694467276069
551 46.43176910174379 39.25399205573069
650 24.955490076199695 24.047200558619537
708 24.047200558619537 23.359065959447562
780 23.359065959447562 21.333234650571256
796 21.333234650571256 20.797181289443984
805 20.797181289443984 15.378041428807137
807 20.797181289443984 15.354554953728055
810 20.797181289443984 15.374690391078204
871 15.354554953728055 14.976271753166671
891 14.976271753166671 13.504749245496555

12 221.61098745549975 184.9175364416584
13 221.61098745549975 190.15348652892146
14 221.61098745549975 215.42050952002944
15 221.61098745549975 172.31364945795013
16 221.61098745549975 169.63625408513005
18 221.61098745549975 217.68376747484598
29 169.63625408513005 166.83422346746215
45 166.83422346746215 160.28873570504607
94 157.94763015151614 148.43455474482977
95 157.94763015151614 146.0854676385983
97 157.94763015151614 144.49976392698528
98 157.94763015151614 144.60604662716702
99 157.94763015151614 153.82598594535597
107 144.49976392698528 126.93652020355431
109 144.49976392698528 142.52764065241215
129 117.0199628835641 107.08196031392954
360 77.94711613898872 72.12272458936233
441 72.12272458936233 68.83142809552065
451 68.83142809552065 66.84890967023216
458 66.84890967023216 64.19633489457857
460 66.84890967023216 64.88703790588659
471 58.57670671993314 58.227401424595
521 58.227401424595 53.10049808657918
560 53.10049808657918 35.744841316200635
561 53.10049808657918 52.285740785697726
671 35.744841316200635 26.05194054996231
769 25.61427799564153 24.403663969135934
779 24.403663969135934 21.58655593959108
780 24.403663969135934 21.2977841379452
781 24.403663969135934 15.791478686816703
919 14.192562439411304 12.329518067451588
932 12.329518067451588 11.914126057226213
941 11.914126057226213 11.622233709241968
949 11.622233709241968 10.168170990463494
972 15.822170282591955 14.489313909327691
1009 14.489313909327691 8.89988322787201
1051 8.89988322787201 8.839724441632143

12 184.66587540173123 142.22237638069782
13 184.66587540173123 161.80382809997872
15 184.66587540173123 151.90751102072016
16 184.66587540173123 142.7317877288328
17 184.66587540173123 143.30720436121652
19 184.66587540173123 115.91878230998
150 97.17839730369558 94.09016490920787
160 94.09016490920787 93.64681376234748
180 93.64681376234748 82.45479621967131
190 82.45479621967131 82.12273058078168
278 79.42160881653271 78.31217131215713
370 70.76198311134331 65.90362574080913
400 64.53514493180856 64.41244001586016
469 52.53758921645821 49.87093586888845
557 36.9499650082541 35.68167980488738
568 35.68167980488738 31.828431066650808
569 35.68167980488738 32.003895753121384
640 29.4825056273568 24.668170770122344
839 24.668170770122344 21.654862657261887

12 209.68099740974463 188.25161931452027
14 209.68099740974463 175.89671867057237
15 209.68099740974463 152.39209480851795
16 209.68099740974463 185.69559704147358
17 209.68099740974463 170.67548908943533
18 209.68099740974463 194.6054619915463
38 152.39209480851795 135.86910122759804
69 133.7199945934554 129.86149336615804
79 128.94125987262368 112.82792104695831
139 111.16376867325096 99.8382135722777
280 88.82900584532742 79.50652440134783
320 79.50652440134783 71.60956654556522
330 71.60956654556522 70.31468286348496
390 66.7891912758975 63.3811610626718
479 59.76659402673606 46.63737100315215
510 46.63737100315215 43.44744283191186
560 41.404278822141606 39.20822833909596
610 39.00321506447947 38.15315986919242
