best_deceptive2_step1_poor5rich5
eval_cnt fitness r/i/p
1 -0.15035377002018704 i
2 -0.168618600545598 i
3 -0.19107145558455346 i
9 -0.4254252540564466 i
19 -0.43006120063557085 r
30 -0.43759110556131686 r
40 -0.45708869155362575 r
50 -0.4760717174462431 r
150 -0.48348771229099896 r
160 -0.4929208778376091 r
200 -0.4983682818605675 r
238 -0.5222826912606269 r
260 -0.5787916930472943 r
291 -0.5935664020189491 r
311 -0.6104757103735283 r
391 -0.6802927447789997 r
422 -0.8261938523703455 r
452 -0.884120905049428 r
543 -0.9048678599287332 r
553 -0.9284299345733594 r
573 -0.9776158369961085 r
614 -0.9803472033421099 r
684 -0.9819980623538631 r
694 -0.982203637805482 r
715 -0.9846995847699263 r
735 -0.9850573297464073 r
745 -0.9865133138219 r
765 -0.9885580245966593 r
775 -0.9902527914261436 r
785 -0.9940428216508267 r
815 -0.9952200506272064 r
825 -0.9966876031388198 r
865 -0.9982866774357221 r
936 -0.9982866784221418 r
956 -0.9983693830579141 r
976 -0.9984898054825243 r
986 -0.9987392922338217 r
996 -0.9988005654488099 r
1056 -0.9988075727944452 r
1066 -0.9990043964569602 r
1136 -0.9990043965042382 r
1146 -0.9990086130639763 r
1156 -0.9992106856446451 r
1176 -0.9993116917730549 r
1186 -0.9997558938603478 r
1207 -0.9998455300573671 r
1287 -0.9998455302032346 r
1307 -0.9998499581025326 r
1378 -0.999849959873885 r
1398 -0.9999099297595131 r
1479 -0.9999099314191688 r
1499 -0.9999366087929651 r
1509 -0.999981832249911 r
1620 -0.9999818334908126 r
1721 -0.9999818344997625 r
1751 -0.999986981403224 r
1831 -0.9999869816179577 r
1901 -0.9999869830705654 r
1971 -0.9999869842522349 r
2041 -0.999986985937663 r
2111 -0.9999869864924804 r
2191 -0.9999869869097644 r
2272 -0.9999869871056115 r
2343 -0.9999869874496 r
2413 -0.9999869879346097 r
2484 -0.9999869890015879 r
2575 -0.9999869895198231 r
2666 -0.9999869908236825 r
2746 -0.9999869916808984 r
2827 -0.999986992237 r
2907 -0.9999869927712597 r
2978 -0.9999869944279268 r
3069 -0.999986994451667 r
3139 -0.999986994822341 r
3210 -0.9999869952592148 r
3301 -0.9999869961273219 r
3372 -0.9999869963575854 r
3482 -0.9999869978052233 r
3522 -0.999989879227285 r
3593 -0.9999898800883465 r
3673 -0.9999898816698854 r
3744 -0.9999898827878785 r
3804 -0.9999926786198404 r
3885 -0.9999926806174881 r
3956 -0.9999926819870921 r
4037 -0.9999926834308798 r
4107 -0.99999268364346 r
4178 -0.9999926842264966 r
4259 -0.9999926849919064 r
4339 -0.9999926875673939 r
4410 -0.9999926880485092 r
4501 -0.9999926889135444 r
4592 -0.9999926893252178 r
4672 -0.9999926903143112 r
4753 -0.9999926904052457 r
4824 -0.9999926908060979 r
4955 -0.9999926908193849 r
5025 -0.9999926916935363 r
5066 -0.9999954496472143 r
5157 -0.9999954503220982 r
5227 -0.999995450708316 r
5298 -0.9999954535764717 r
5389 -0.9999954557329863 r
5459 -0.9999954562766521 r
5530 -0.9999954565785276 r
5631 -0.9999954574414739 r
5702 -0.999995458349082 r
5772 -0.9999954587793478 r
5843 -0.9999954590029383 r
5913 -0.9999954592149315 r
6004 -0.999995459781006 r
6075 -0.9999954611823946 r
6156 -0.9999954616540593 r
6236 -0.9999954618685771 r
6317 -0.9999954639670173 r
6388 -0.9999954666440519 r
6458 -0.9999954669117294 r
6549 -0.9999954688430769 r
6630 -0.9999954695371842 r
6741 -0.9999954697745104 r
6852 -0.999995469895924 r
6933 -0.9999954704294747 r
7003 -0.9999954705618906 r
7074 -0.9999954712599226 r
7145 -0.9999954713428072 r
7215 -0.9999954713531722 r
7296 -0.9999954714776768 r
7377 -0.9999954734568282 r
7457 -0.9999954741940165 r
7538 -0.9999954760228909 r
7619 -0.9999954784609928 r
7710 -0.9999954785178372 r
7780 -0.9999954797617376 r
7861 -0.9999954815705947 r
7932 -0.999995481636726 r
8012 -0.9999954832120816 r
8123 -0.9999954834971506 r
8255 -0.9999954861367121 r
8325 -0.9999954867131049 r
8396 -0.9999954878447533 r
8466 -0.9999954879179634 r
8547 -0.9999954892996067 r
8618 -0.9999954909200928 r
8688 -0.999995493158304 r
8769 -0.9999954932678662 r
8840 -0.9999954941620429 r
8931 -0.9999954941806168 r
9011 -0.9999954962648552 r
9082 -0.999995496674714 r
9153 -0.9999954971596647 r
9243 -0.9999954984678248 r
9314 -0.9999954993243495 r
9395 -0.999995499524893 r
9486 -0.9999955023940347 r
9556 -0.9999955043618619 r
9637 -0.9999955053676546 r
9718 -0.9999955062459563 r
9788 -0.9999955090984047 r
9859 -0.9999955099450352 r
9950 -0.9999955108349621 r
10041 -0.9999955123608585 r
10131 -0.999995513606392 r
10202 -0.9999955137959899 r
10283 -0.9999955147906061 r
10353 -0.9999955149329296 r
10454 -0.9999955168746745 r
10535 -0.9999955171545398 r
10605 -0.999995518640113 r
10676 -0.99999551923655 r
10767 -0.9999955198519427 r
10847 -0.9999955222399982 r
10928 -0.9999955236952569 r
10999 -0.9999955250681584 r
11100 -0.9999955264167204 r
11170 -0.9999955282886602 r
11250 -0.9999955295475199 r
11321 -0.9999955301096776 r
11432 -0.9999955322869234 r
11503 -0.9999955324477033 r
11573 -0.9999955331152464 r
11644 -0.9999955345142192 r
11714 -0.999995535340214 r
11795 -0.9999955365452824 r
11866 -0.9999955381000722 r
11936 -0.9999955384139337 r
12007 -0.9999955388475046 r
12078 -0.9999955405298389 r
12098 -0.9999989386663128 r
