pass_rich_shubert2_step1_poor7rich3
eval_cnt worst_rich_fitness new_rich_fitness
12 -7.620562330655992 -49.623559876724094
14 -7.620562330655992 -13.863227235181595
16 -7.620562330655992 -13.294568696011487
45 -13.863227235181595 -16.46196462242988
161 -29.813507878281488 -128.83518214059148
162 -29.813507878281488 -113.12213506526138
480 -52.0477765293536 -52.48669347852814
610 -52.48669347852814 -138.02897735107405
1835 -79.41091319365904 -144.9467758091097
1836 -79.41091319365904 -122.76751046349443
2094 -146.26935157405404 -148.99278322912423
2130 -148.99278322912423 -173.60636478289524
2152 -173.60636478289524 -173.63040142322612
2163 -173.63040142322612 -176.80703014490257
2182 -176.80703014490257 -185.1786471143913
2222 -185.1786471143913 -185.7861498802973
2264 -185.7861498802973 -186.62622602382362

11 17.59107952647583 0.049467869523461536
12 17.59107952647583 7.60633410439068
13 17.59107952647583 -12.071752232118321
14 17.59107952647583 -3.119721477848139
15 17.59107952647583 2.4400947861574975
17 17.59107952647583 -2.6734864470039676
37 -3.119721477848139 -3.1908538431295748
47 -3.717141449830486 -7.6075761917547435
55 -6.014802980989219 -6.039529906300908
65 -6.039529906300908 -6.3675514024404265
66 -6.039529906300908 -7.989282459633748
177 -9.468320800509423 -11.020783740366431
195 -11.020783740366431 -82.07404473603349
407 -22.110447145702608 -22.509430233897586
437 -23.435002036202604 -117.38639723558107
740 -123.37315374313134 -127.69796761099053
790 -123.43668602091712 -123.43699885754089
800 -123.43699885754089 -123.54408654605352
870 -123.51711714144864 -123.51760741681528
931 -123.54528210032325 -123.56845775642672
1461 -123.57590309256696 -125.72770842048705
2419 -123.57677072390469 -155.4250406667122
2489 -155.4250406667122 -174.61420462432204
2528 -174.61420462432204 -174.69283509193417
2538 -174.69283509193417 -178.37192352488924
2541 -174.69283509193417 -178.96319688106726
2570 -178.96319688106726 -180.424570551859
2583 -180.424570551859 -186.55290392394662
2683 -185.60964359756514 -186.44217285020343
2814 -186.44217285020343 -186.6570898074153

66 -16.824342238666514 -18.916426534108762
268 -37.6131573643044 -39.19876691230593
328 -42.27949211779015 -94.94207216199091
529 -49.363216274579365 -59.17457938938131
970 -52.539561679243 -174.85591417343642
1163 -79.04439029096166 -115.61822265626752
1201 -115.61822265626752 -143.6338549636129
1273 -178.0676137242435 -178.52918358436992
1293 -178.52918358436992 -181.60927841528124
1342 -181.60927841528124 -186.45749859274187
1432 -186.37213090198028 -186.40075326096127
1473 -186.40075326096127 -186.40336933772332
1632 -186.45979312339762 -186.5166155124605
1639 -186.4928339370524 -186.5594981612745
1644 -186.4928339370524 -186.49506201788316
1674 -186.5166155124605 -186.52170744149154
1682 -186.52170744149154 -186.61869463728283
1804 -186.56237916781544 -186.64700665456542
1926 -186.64727515297716 -186.6612557591333
2208 -186.6724915735052 -186.6989254580613

11 -5.189615596788355 -9.319623607631106
13 -5.189615596788355 -7.814811199488904
17 -5.189615596788355 -21.698535721316116
218 -10.440548238192362 -11.92160937987136
227 -11.92160937987136 -15.67364920841069
245 -13.349696256159637 -24.7000123748806
469 -30.757368223177004 -39.78157986021783
799 -39.58387376225675 -85.07864580890141
856 -52.37760605374931 -56.38937538599026
917 -58.32332773349814 -63.626673269294585
931 -63.626673269294585 -108.67868497156842
1041 -119.39432634411274 -121.31121223561898
1100 -121.31121223561898 -121.87973121777856
1120 -121.87973121777856 -121.91684082656118
1160 -121.91684082656118 -122.00911470454965
1534 -122.86302767330889 -138.6673743123797
1582 -139.5658237112256 -155.7185827383699
1593 -155.7185827383699 -175.31425639377863
1604 -175.31425639377863 -178.5450885171744
1623 -178.5450885171744 -184.97309992613265
1684 -184.97309992613265 -186.04014983689805
1814 -186.5340238071951 -186.55190674275428
1884 -186.55190674275428 -186.70263688902006
2026 -186.70263688902006 -186.70920367669564

11 15.898430910386493 0.46870636793326653
12 15.898430910386493 -6.50859753028998
13 15.898430910386493 -16.6968177625228
14 15.898430910386493 13.716951889696693
15 15.898430910386493 -3.4974391074303557
16 15.898430910386493 1.5009139898727193
17 15.898430910386493 -0.3156585041641721
25 -3.4974391074303557 -3.5832765800124067
117 -9.199250905135324 -9.328197209737505
137 -9.328197209737505 -9.337775068808005
167 -9.337775068808005 -9.412042124729517
176 -9.412042124729517 -37.715518680097674
720 -38.283207607563114 -47.18018138113898
729 -39.578595157270264 -89.85285813532889
870 -39.58849221973921 -41.02257041046826
949 -45.24636206814655 -50.17732925717694
992 -50.17732925717694 -50.45280513765381
1030 -50.45280513765381 -50.924546983671355
1040 -50.924546983671355 -51.60077912272994
1051 -51.60077912272994 -89.73955130406515
1149 -54.30191581036525 -80.31067798270887
1152 -54.30191581036525 -83.10360903084089
1162 -83.10360903084089 -107.434825103561
1171 -113.61402511039861 -118.82885616457176
1180 -120.6965269734795 -121.3272496501828
1181 -120.6965269734795 -171.9405463963476
1182 -120.6965269734795 -156.61347888372006
