pass_rich_shubert2_step0_poor5rich5
eval_cnt worst_rich_fitness new_rich_fitness
12 -14.127516239749895 -20.52495091424494
31 -3.568492267840941 -21.856848285917593
94 -10.059451730181426 -20.898749053177117
155 -20.898749053177117 -21.27369730754456
226 -36.06752791701299 -45.55498115615627
970 -49.50573506962797 -53.03571854273888
2048 -49.51858408209257 -174.10679378965204
2078 -52.050402169337666 -89.76900456226963
2504 -52.553400370461546 -52.7903693743034
4025 -54.40486520938549 -70.3380308565152
4034 -70.3380308565152 -84.96547136830424
4047 -79.410913218178 -168.23493744969346
4410 -79.4109132224591 -82.73924458806904
4508 -150.435964789286 -157.81404268785113
4560 -174.80500740308457 -177.17538725877347
4571 -177.17538725877347 -181.89934785630223
4782 -183.92363693110187 -185.12048393907045
4932 -185.12048393907045 -185.62755953066318
5094 -185.62755953066318 -186.0642402045995

11 25.133188773389087 0.16884791183377146
12 25.133188773389087 7.756689799131257
13 25.133188773389087 -43.610134572348606
14 25.133188773389087 -0.4261279802076779
15 25.133188773389087 1.411568284561272
24 0.16884791183377146 -1.4868645270938372
25 0.16884791183377146 -2.4270469659565794
34 -1.4868645270938372 -4.497481558613898
85 -4.624325893566438 -6.672621350281587
95 -6.970958020828327 -7.299593067904138
102 -7.428730247950048 -15.205541393759718
134 -7.578150265170409 -15.834610088954642
295 -9.27451825821488 -31.197608204382846
497 -16.793034932679152 -21.71213772347095
597 -22.949572767582886 -44.197721972938716
667 -37.63184481233736 -39.19158444340059
968 -38.27366661951798 -43.55584700185368
1251 -39.48144510689268 -47.88631039267972
1382 -46.34693008555215 -48.25185823812392
1539 -48.25185823812392 -61.698336915382164
1713 -49.51605759291021 -52.91134402746831
1761 -52.04152767368736 -123.09940148453235
1781 -52.91134402746831 -53.64884782254202
2146 -54.40463259768465 -59.07051579626927
2368 -117.8245768999507 -118.5700595530514
2378 -118.5700595530514 -119.6480189821756
6162 -123.57677084264482 -124.8078892349164
6342 -123.57677084513061 -131.63777925189885
6621 -123.576770849765 -156.0900527344548
6702 -123.57677085561903 -150.13696499221527
6741 -123.57677085826617 -138.06293060902215
7158 -153.09698381944932 -156.85710145779325
7168 -156.85710145779325 -182.05471090338636
7178 -159.85281602022255 -166.4034488121404
7480 -184.69209622099797 -186.61667916766444
7579 -185.45262504669623 -186.7116960385998
7609 -186.01201889813237 -186.17258336993135
7842 -186.17258336993135 -186.2938169831639
7901 -186.2938169831639 -186.626951991186

11 9.880618293615171 -0.659386564928556
12 9.880618293615171 -1.778135206119531
13 9.880618293615171 8.077786897603296
14 9.880618293615171 -9.838465711289665
15 9.880618293615171 7.037412855259993
21 -1.778135206119531 -7.2169701087160565
142 -16.405669161309216 -24.63738080048977
236 -24.63738080048977 -26.892798135383327
477 -37.60299790442985 -44.45174670909444
517 -37.6485085847132 -38.267711265277306
635 -38.267711265277306 -58.0091061005447
770 -46.44047614173204 -47.696916612098974
960 -47.696916612098974 -49.41357283304975
1384 -49.440916537803176 -163.84745449715555
1394 -49.45815622122149 -49.46533564444025
1424 -49.49601004886925 -49.502991696635306
1733 -49.51816674686962 -170.078869841975
1805 -52.050400726135834 -54.09529239286683
2033 -54.384607011101686 -102.07510359118878
2034 -54.384607011101686 -58.232386780411176
2068 -74.95078746911734 -186.73079830861633
3338 -186.6926349829851 -186.69449786687863
3500 -186.69449786687863 -186.7056559626131

11 39.13913351723778 -12.236774406472701
12 39.13913351723778 10.506271629025067
13 39.13913351723778 -7.760133527908972
14 39.13913351723778 7.208196926517395
15 39.13913351723778 4.8543211380773466
24 -6.040847026389182 -8.131564415642359
31 -7.760133527908972 -60.011116511185165
34 -7.760133527908972 -25.314291860752377
151 -10.353479603816035 -25.630386099988055
152 -10.353479603816035 -40.21205863366693
216 -13.30186622646979 -22.80620226939254
306 -22.80620226939254 -25.73277667771172
366 -29.894893179691415 -38.2151549341555
376 -30.76778587490077 -36.84739168653556
493 -43.977624010929915 -75.94746162643537
507 -47.82900680558512 -48.16817659992601
514 -48.16817659992601 -56.04345816396598
517 -48.16817659992601 -48.71394771836061
678 -52.01267165545864 -53.47085896504996
727 -54.3011166585119 -185.40352794314754
1081 -123.39839289498747 -123.55391171445291
1313 -123.50067215191675 -123.52370038232438
1464 -123.52389876237542 -123.57664585276329
2035 -123.57672534934851 -150.36189422210984
3713 -123.57677083832515 -163.44326903499257
3762 -123.57677085092574 -172.9320478146489
3780 -163.44326903499257 -163.453579767678
3880 -172.9320478146489 -178.3886618957499
3894 -178.3886618957499 -184.96426166053573
4469 -185.30008443384747 -185.63074539766924
4475 -185.63074539766924 -185.94756198321608
4539 -185.94756198321608 -186.6568510388577

11 0.6639106850172503 -6.1263706424999445
12 0.6639106850172503 -22.28641243340865
15 0.6639106850172503 -2.1358491422898007
22 -2.1358491422898007 -4.0249166029699195
23 -2.1358491422898007 -6.213178742017341
43 -6.1263706424999445 -6.621872656561442
94 -7.2764659581200375 -7.841157860308584
114 -7.841157860308584 -8.431302395452727
153 -9.169178840660184 -9.297326721480408
155 -9.169178840660184 -10.410422364439015
163 -9.495252444079055 -9.504540828419342
164 -9.495252444079055 -11.538112790326185
215 -11.538112790326185 -11.620898440525472
244 -11.84704449587966 -12.826891594131306
254 -12.826891594131306 -12.956645391859416
273 -12.956645391859416 -15.369675597235618
365 -13.78913735134771 -17.07520726606103
715 -16.233604664878875 -18.071940645868242
717 -16.233604664878875 -20.46083633448274
748 -22.112435303722812 -29.25616504184571
775 -23.388636235943075 -44.763160870404626
796 -29.25616504184571 -30.291260048962144
798 -29.25616504184571 -29.890848360339085
828 -30.291260048962144 -30.772578173758085
925 -30.772578174075864 -40.23946740008174
977 -37.557272368279456 -48.871016150149615
996 -37.656061065247734 -46.05795524285922
1361 -38.295972855923914 -39.803124949419725
1714 -46.422171909456985 -49.31181665649622
1845 -46.49964920225173 -46.500594589393565
1855 -46.500594589393565 -46.501069548187914
1885 -46.501404269106544 -46.50891795587762
1995 -46.5090804771069 -46.509751202845855
2015 -46.509751202845855 -46.509825761878304
2065 -46.509825761878304 -46.5100761537322
2135 -46.51075884416138 -46.51076025703209
2223 -46.511300523912006 -53.978991817947325
3654 -46.51131426840554 -176.0809573304835
3706 -49.51858427836899 -75.74534634750155
3744 -52.05040217580956 -81.31655239370073
4056 -52.05040217826924 -79.61201044423963
4117 -54.404865368479285 -59.22410710909282
4401 -79.36455996062737 -79.36554296015342
4492 -79.36554296015342 -79.3969913305325
4623 -79.39837170217714 -79.40922749557147
5345 -79.41091290181087 -167.3133834050874
5399 -123.57676884381502 -141.1511329448716
5408 -141.1511329448716 -171.44532408450706
5428 -171.44532408450706 -181.7200811244699
5577 -181.7200811244699 -185.97593723675405
5720 -185.97593723675405 -186.2275540438344
5780 -186.2275540438344 -186.67402029883934

11 9.89146708675858 7.63171139297314
13 9.89146708675858 -0.3282050594944041
14 9.89146708675858 -7.915634710917571
21 6.3690677162938965 -11.852567185396534
24 6.3690677162938965 0.2221733767818012
31 -0.3282050594944041 -0.9459620611243844
55 -7.915634710917571 -14.173476186520864
93 -10.17706502687635 -39.338819521891466
184 -13.978863297224052 -37.21599600338514
376 -16.28122337620012 -25.861413305751515
394 -21.595963432053225 -45.160050199483805
607 -37.41724634599438 -99.51472556066018
818 -51.922643764873854 -52.00303890586098
939 -52.00303890586098 -52.00829425397537
1120 -52.01233594747033 -52.01781419688321
1200 -52.01781419688321 -52.01810776051918
1238 -52.02037142905901 -53.19706965394765
1480 -52.05037529984632 -84.59527642395778
2598 -52.05040218812695 -156.35575762725898
